Included,MaleRatioDiff>20,Paper,SS,SS_overlap,SubSample,keep,missing,RT/accuracy,Study,Authors,comment,todo,Included in Bediou et al 2018,New,Publication_type,Year,VGP_criteria,NVGP_criteria,Game_genre,Age_group,Recruitment,Lab,Cognitive_domain,SubDomain,Task,Measure,Effect,DV_type,Data_source,nExp,nCtl,males_AVGP,males_NVGP,MaleRatioDiff,g_source,Cohen's d,d_var,J,g,g_var
excluded,#VALUE!,107,107,107,,NA,NA,NA,"Trisolini, Petilli & Daini, 2018","Trisolini, D.C., Petilli, M.A, & Daini, R.",EXCLUDE CHILDREN,There were 36 targets: 18 in the first 10 min (Part 1) and 18 in the last 10 min (Part 2). Mixed 2 (Video Games Status: AVGP vs NAVGP) × 2 (Section: Part 1 vs Part 2) ANOVA for each variable recorded.,NA,1,published,2018,"NA7h or more/week, previous 6 months; action games","<1h/week, previous 6 months; action games",NA,Children,Recruitment!?,Other,sustained attention,sustained attention,Jumping square task,Main effect : RT,NA,speed,NA,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
excluded,#VALUE!,107,107,107,,NA,NA,NA,"Trisolini, Petilli & Daini, 2018","Trisolini, D.C., Petilli, M.A, & Daini, R.",EXCLUDE CHILDREN,There were 36 targets: 18 in the first 10 min (Part 1) and 18 in the last 10 min (Part 2). Mixed 2 (Video Games Status: AVGP vs NAVGP) × 2 (Section: Part 1 vs Part 2) ANOVA for each variable recorded.,NA,1,published,2018,"NA7h or more/week, previous 6 months; action games","<1h/week, previous 6 months; action games",NA,Children,Recruitment!?,Other,sustained attention,sustained attention,Jumping square task,Interaction : group x section (Part 1 vs Part 2) : RT,NA,speed,NA,30,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
included,0.007352941,108,108,108,,1,NA,NA,"West et al., 2017 - EXP1","West, G. L., Konishi, K.; Diarra, M, Benady-Chorney, J., Drisdelle, B. L., Dahmani, L., Sodums, D. J., Lepore, F., Jolicoeur, P., & Bohbot, V. D.",NA,NA,NA,1,published,2017,"6h or more/week (average of 19.14h (∓5.95)), previous 6 months; action games (abridged list : first-person shooters such as Fallout 3, Borderlands 2, Counterstrike and Call of Duty and third-person shooter/adventure games such as Grand Theft Auto V, Tomb Raider (2012) and Gears of War)","little or no action game playing (reported playing 0h/week), for at least the previous 6 months, and had never been habitual action VGPs at any point in their lifetime; action games",NA,Younger adults,Overt,Other,spatial cognition,spatial cognition,4/8 maze task,Main effect : VR task with response > spatial learning strategies (% of participants using response strategy),main,accuracy,NA,17,16,0.882352941,0.875,0.007352941,Chi-square,0.875821855,0.13294571,0.975609756,0.854460347,0.126539641
excluded,0.24137931,109,1091,109,full sample,NA,NA,NA,Wong& Chang 2018 - EXP1,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2017,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,perception,perception,Modified attentional-blink task (global),Main effect: Group  (T1 accuracies between AVGs and NVGs),main,accuracy,2018 paper,29,29,0.620689655,0.379310345,0.24137931,NA,0.50922524,0.071200951,0.986547085,0.502374676,0.069298117
excluded,0.24137931,109,1091,109,full sample,NA,NA,NA,Wong& Chang 2018 - EXP1,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2017,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (global),Main effect: Group : T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,29,29,0.620689655,0.379310345,0.24137931,NA,1.172912673,0.080825208,0.986547085,1.157133579,0.078665167
excluded,0.24137931,109,1091,109,full sample,NA,NA,NA,Wong& Chang 2018 - EXP1,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2017,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (global),Group x Lag: T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,29,29,0.620689655,0.379310345,0.24137931,NA,NA,NA,NA,NA,NA
excluded,0.24137931,109,1091,109,full sample,NA,NA,NA,Wong& Chang 2018 - EXP1,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2018,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (global),Interaction: Congruency x Group (T1 accuracies between AVGs and NVGs),interaction,accuracy,2018 paper,29,29,0.620689655,0.379310345,0.24137931,NA,NA,NA,NA,NA,NA
excluded,0.24137931,109,1091,109,full sample,NA,NA,NA,Wong& Chang 2018 - EXP1,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2019,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (global),Main effect: Group (group x congruency x lag (2 x 2 x 3): T2 detection (d' sensitivity): only trials where T1 was correctly identified (the attentional blink)),main,accuracy,2018 paper,29,29,0.620689655,0.379310345,0.24137931,NA,NA,NA,NA,NA,NA
excluded,0.198412698,109,1092,109,full sample,NA,NA,NA,Wong & Chang 2018 - EXP2,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2020,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,perception,perception,Modified attentional-blink task (local),Main effect: Group: T1 identification,main,accuracy,2018 paper,28,27,0.642857143,0.444444444,0.198412698,NA,0.254457614,0.073339947,0.985781991,0.250839733,0.071269277
excluded,0.198412698,109,1092,109,full sample,NA,NA,NA,Wong & Chang 2018 - EXP2,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2020,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (local),Main effect: Group : T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,28,27,0.642857143,0.444444444,0.198412698,NA,0.828585682,0.078992725,0.985781991,0.816804843,0.076762455
excluded,0.198412698,109,1092,109,full sample,NA,NA,NA,Wong & Chang 2018 - EXP2,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2020,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (local),Group x Lag: T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,28,27,0.642857143,0.444444444,0.198412698,NA,NA,NA,NA,NA,NA
excluded,0.198412698,109,1092,109,full sample,NA,NA,NA,Wong & Chang 2018 - EXP2,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2021,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (local),Interaction: Congruency x Group: T1 identification,interaction,accuracy,2018 paper,28,27,0.642857143,0.444444444,0.198412698,NA,NA,NA,NA,NA,NA
excluded,0.198412698,109,1092,109,full sample,NA,NA,NA,Wong & Chang 2018 - EXP2,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2022,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (local),Main effect: Group (group x congruency x lag (2 x 2 x 3): T2 detection (d' sensitivity): only trials where T1 was correctly identified (the attentional blink)),main,accuracy,2018 paper,28,27,0.642857143,0.444444444,0.198412698,NA,0.787761882,0.078392857,0.985781991,0.776561476,0.076179524
included,0,109,1093,109,male only,1,NA,NA,Wong& Chang 2018 - EXP1 MALE ONLY,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2017,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,perception,perception,Modified attentional-blink task (local),Main effect: Group  T1 accuracy,main,accuracy,2018 paper,11,18,1,1,0,MeanSD,-0.012212304,0.146467218,0.971962617,-0.011869903,0.13836924
included,0,109,1093,109,male only,2,NA,NA,Wong& Chang 2018 - EXP1 MALE ONLY,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2017,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,top-down attention,top-down attention,Modified attentional-blink task (local),Main effect: Group : T2 accuracy / T1 correct (dprime),interaction,accuracy,2018 paper,11,18,1,1,0,MeanSD,1.358483855,0.178283239,0.971962617,1.320395523,0.168426196
included,0,109,1093,109,male only,3,NA,NA,Wong & Chang 2018 - EXP2 MALE ONLY,"Wong, N. H. L, & Chang, D. H. F.",NA,Same as Wong et al. 2017 : poster [4P017] page 287 in Perception abstracts 2020,NA,1,Published,2018,"4h or more/week (M = 12.26 hours, SE = 1.42), previous 6 months, self-identifying as advanced but also occasionally as intermediate and master-level players; first (FPS)/third (TPS) person-shooter, sports, action-role-playing (RPG), and action-adventure subtypes (Call of Duty, Halo, and Unchartered, League of Legends, Assassin’s Creed, Uncharted: Jake’s Fortune, Call of Duty and Jubeat).","<1h for the past 6 months (M = 0.59 hours, SE = 0.23); action games (participants could sporadically play strategic games such as Rise of Nations, slow-pace sport games including Harry Potter: Quidditch World Cup, role-playing games or the famous Tetris)",NA,Younger adults,Overt,Other,perception,perception,Modified attentional-blink task (local),Main effect: Group: T1 identification,main,accuracy,2018 paper,12,18,1,1,0,MeanSD,0.102571753,0.139064238,0.972972973,0.099799543,0.131648833
